nivel;texto;tipo;nif;categoria;confirmado;origem
2;"SERVIÇOS 16 SA";EMPRESA;9033249;Consultoria, Assessoria e Auditoria;SIM;verified
2;"SOLUTIONS 17 Ltda.";EMPRESA;5150126;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 18 Ltda.";EMPRESA;7940282;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 19 Ltda";EMPRESA;7632618;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 20 Ltda.";EMPRESA;5798390;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 21 S.A.";EMPRESA;6034883;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 22 & Cia";EMPRESA;9977442;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SOLUTIONS 23 Ltda";EMPRESA;5318984;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 24 & Cia";EMPRESA;8943953;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 25 Ltda";EMPRESA;6294024;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 26 Lda";EMPRESA;9837586;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 27 Ltda.";EMPRESA;8770882;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 28 S.A.";EMPRESA;7393235;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 29 & Cia";EMPRESA;8380073;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 30 SA";EMPRESA;8258239;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 31 Ltda.";EMPRESA;8256638;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 32 Lda";EMPRESA;8837437;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 33 SA";EMPRESA;7827578;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 34 Lda";EMPRESA;6930536;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 35 SA";EMPRESA;9785553;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SOLUTIONS 36 Ltda";EMPRESA;7861913;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 37 Lda";EMPRESA;9038464;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 38 Lda";EMPRESA;9172866;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SOLUTIONS 39 S.A.";EMPRESA;5617838;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 40 & Cia";EMPRESA;8136988;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 41 SA";EMPRESA;6435407;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 42 SA";EMPRESA;9201178;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 43 S.A.";EMPRESA;9036781;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 44 Ltda";EMPRESA;9483194;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SOLUTIONS 45 Ltda.";EMPRESA;9927295;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 46 SA";EMPRESA;6898931;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 47 Ltda";EMPRESA;7694928;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 48 S.A.";EMPRESA;6996477;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 49 Ltda";EMPRESA;7319335;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 50 SA";EMPRESA;8100860;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 51 Ltda";EMPRESA;7184640;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 52 SA";EMPRESA;8603257;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 53 Ltda";EMPRESA;8177235;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 54 Ltda.";EMPRESA;8950646;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 55 Lda";EMPRESA;8814100;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 56 Lda";EMPRESA;5385701;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 57 & Cia";EMPRESA;5734933;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 58 & Cia";EMPRESA;8662512;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SOLUTIONS 59 S.A.";EMPRESA;6496678;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 60 S.A.";EMPRESA;8714084;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 61 S.A.";EMPRESA;8977628;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 62 S.A.";EMPRESA;8470592;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 63 & Cia";EMPRESA;7818504;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 64 S.A.";EMPRESA;5298861;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 65 SA";EMPRESA;8286881;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 66 Ltda.";EMPRESA;6727454;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 67 S.A.";EMPRESA;5670974;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SOLUTIONS 68 Lda";EMPRESA;6863042;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 69 SA";EMPRESA;8348676;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 70 SA";EMPRESA;6953032;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 71 SA";EMPRESA;8223907;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 72 Ltda.";EMPRESA;6420446;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 73 Ltda.";EMPRESA;7267135;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 74 SA";EMPRESA;7796217;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 75 Ltda";EMPRESA;6438389;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SERVIÇOS 76 Ltda.";EMPRESA;9929160;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 77 Ltda.";EMPRESA;7867541;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 78 SA";EMPRESA;8621503;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"COMPANY 79 S.A.";EMPRESA;7553320;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SOLUTIONS 80 S.A.";EMPRESA;5417779;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"SOLUTIONS 81 & Cia";EMPRESA;8879066;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"EMPRESA 82 S.A.";EMPRESA;9931139;Consultoria, Assessoria e Auditoria;NÃO;expanded
2;"CONSULTORIA 83 & Cia";EMPRESA;7783559;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 84 Ltda.";EMPRESA;7425387;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 85 Ltda.";EMPRESA;7386323;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 86 Ltda";EMPRESA;8964990;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 87 & Cia";EMPRESA;5323397;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 88 Lda";EMPRESA;8097199;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 89 SA";EMPRESA;8149605;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 90 Ltda";EMPRESA;6604654;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 91 & Cia";EMPRESA;7978935;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 92 S.A.";EMPRESA;8330847;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 93 S.A.";EMPRESA;9262491;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 94 S.A.";EMPRESA;9167179;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 95 SA";EMPRESA;9563383;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 96 Lda";EMPRESA;6709388;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 97 S.A.";EMPRESA;9783623;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 98 & Cia";EMPRESA;6464326;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 99 SA";EMPRESA;5154525;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 100 & Cia";EMPRESA;5120719;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 101 & Cia";EMPRESA;7544464;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 102 SA";EMPRESA;5318017;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 103 S.A.";EMPRESA;6755176;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 104 & Cia";EMPRESA;5621623;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 105 Ltda";EMPRESA;8243319;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 106 Ltda.";EMPRESA;5773400;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 107 & Cia";EMPRESA;9890597;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 108 S.A.";EMPRESA;7019955;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 109 S.A.";EMPRESA;9857048;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 110 Ltda";EMPRESA;9437709;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 111 Lda";EMPRESA;7747920;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 112 Lda";EMPRESA;6921235;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 113 Ltda";EMPRESA;9243091;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 114 Lda";EMPRESA;7469685;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 115 SA";EMPRESA;6282862;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 116 & Cia";EMPRESA;5847402;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 117 & Cia";EMPRESA;8283594;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 118 & Cia";EMPRESA;8380070;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 119 SA";EMPRESA;6444211;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 120 & Cia";EMPRESA;8586444;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 121 & Cia";EMPRESA;8917582;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 122 SA";EMPRESA;8877621;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 123 Ltda";EMPRESA;5205901;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 124 SA";EMPRESA;9934013;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 125 S.A.";EMPRESA;5396139;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 126 Ltda";EMPRESA;5306082;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 127 S.A.";EMPRESA;6322203;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 128 Ltda.";EMPRESA;6609719;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 129 SA";EMPRESA;9390268;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 130 Ltda";EMPRESA;5272908;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 131 S.A.";EMPRESA;6441024;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 132 S.A.";EMPRESA;6128753;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 133 & Cia";EMPRESA;6464359;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 134 Lda";EMPRESA;6971945;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 135 S.A.";EMPRESA;9420956;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 136 SA";EMPRESA;6689178;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 137 & Cia";EMPRESA;7423844;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 138 & Cia";EMPRESA;6074681;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 139 S.A.";EMPRESA;7298249;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 140 & Cia";EMPRESA;9778536;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 141 Lda";EMPRESA;6720092;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 142 S.A.";EMPRESA;5261066;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 143 Ltda";EMPRESA;8587993;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 144 S.A.";EMPRESA;7774055;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 145 Lda";EMPRESA;6592163;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 146 SA";EMPRESA;8117086;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 147 SA";EMPRESA;6714409;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 148 S.A.";EMPRESA;8812524;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 149 S.A.";EMPRESA;9958336;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 150 Ltda.";EMPRESA;9550517;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 151 & Cia";EMPRESA;6183908;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 152 SA";EMPRESA;8549840;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 153 S.A.";EMPRESA;5301754;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 154 Lda";EMPRESA;6018295;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 155 SA";EMPRESA;7234706;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 156 Ltda";EMPRESA;8447734;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 157 S.A.";EMPRESA;5554081;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 158 SA";EMPRESA;6753671;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 159 Ltda";EMPRESA;5655758;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 160 & Cia";EMPRESA;8334214;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 161 & Cia";EMPRESA;8757919;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 162 SA";EMPRESA;8472384;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 163 Lda";EMPRESA;7162036;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 164 Lda";EMPRESA;7146957;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 165 Lda";EMPRESA;8770734;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 166 Ltda";EMPRESA;6764934;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 167 S.A.";EMPRESA;7205697;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 168 Ltda.";EMPRESA;7901230;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 169 Lda";EMPRESA;6422021;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 170 S.A.";EMPRESA;8830173;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 171 Lda";EMPRESA;8572676;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 172 S.A.";EMPRESA;9228002;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 173 S.A.";EMPRESA;9377662;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 174 Ltda";EMPRESA;8254309;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 175 & Cia";EMPRESA;5379936;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 176 & Cia";EMPRESA;7838718;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 177 SA";EMPRESA;8591613;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 178 S.A.";EMPRESA;5565043;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"CONSULTORIA 179 Ltda";EMPRESA;6011680;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 180 Lda";EMPRESA;7082915;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 181 Lda";EMPRESA;8962750;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 182 Ltda";EMPRESA;6657022;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"COMPANY 183 & Cia";EMPRESA;8574558;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 184 S.A.";EMPRESA;9387979;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SOLUTIONS 185 Ltda.";EMPRESA;6242636;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"EMPRESA 186 S.A.";EMPRESA;8422481;Serviço de Inspecção, Testes e Certificação;NÃO;expanded
2;"SERVIÇOS 187 SA";EMPRESA;5532545;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 188 S.A.";EMPRESA;7765037;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 189 S.A.";EMPRESA;6406322;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 190 S.A.";EMPRESA;7981327;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 191 Ltda.";EMPRESA;7700463;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 192 & Cia";EMPRESA;7239378;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 193 Ltda";EMPRESA;9651129;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 194 Ltda";EMPRESA;6309856;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 195 Ltda";EMPRESA;9060547;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 196 Ltda.";EMPRESA;5969228;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 197 Ltda";EMPRESA;6974307;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 198 SA";EMPRESA;6563824;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 199 SA";EMPRESA;8397328;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 200 Lda";EMPRESA;5610576;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 201 Ltda.";EMPRESA;6857207;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 202 & Cia";EMPRESA;5055622;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 203 Lda";EMPRESA;7561325;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 204 SA";EMPRESA;8763951;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 205 & Cia";EMPRESA;5955736;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 206 Lda";EMPRESA;7615937;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 207 Ltda.";EMPRESA;6049525;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 208 Lda";EMPRESA;6021516;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 209 S.A.";EMPRESA;9254112;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 210 Lda";EMPRESA;5609619;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 211 Lda";EMPRESA;9523218;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 212 Ltda.";EMPRESA;6987313;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 213 Ltda.";EMPRESA;9600617;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 214 SA";EMPRESA;8052774;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 215 Lda";EMPRESA;9134675;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 216 & Cia";EMPRESA;6272167;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 217 & Cia";EMPRESA;7971510;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 218 SA";EMPRESA;7921833;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 219 & Cia";EMPRESA;6769329;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 220 Ltda";EMPRESA;6469885;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 221 Lda";EMPRESA;9235337;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 222 SA";EMPRESA;8755625;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 223 & Cia";EMPRESA;5514209;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 224 Ltda";EMPRESA;8354585;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 225 Lda";EMPRESA;6274288;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 226 Ltda.";EMPRESA;9490579;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 227 Lda";EMPRESA;8926052;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 228 S.A.";EMPRESA;8440342;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 229 S.A.";EMPRESA;7214145;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 230 Ltda.";EMPRESA;5839037;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 231 Ltda";EMPRESA;5364438;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 232 & Cia";EMPRESA;6939903;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 233 SA";EMPRESA;6127839;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 234 Ltda.";EMPRESA;6818867;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 235 Ltda.";EMPRESA;6051475;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 236 S.A.";EMPRESA;8877799;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 237 Ltda";EMPRESA;6697233;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 238 Ltda";EMPRESA;6306669;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 239 SA";EMPRESA;6463313;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 240 SA";EMPRESA;9091116;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 241 Ltda";EMPRESA;9854426;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 242 S.A.";EMPRESA;5825448;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 243 SA";EMPRESA;8985847;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 244 Ltda";EMPRESA;7265238;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 245 S.A.";EMPRESA;7730247;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 246 Ltda";EMPRESA;7954698;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 247 SA";EMPRESA;7994633;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 248 Ltda.";EMPRESA;5416389;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 249 SA";EMPRESA;6711458;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 250 SA";EMPRESA;7158920;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 251 Lda";EMPRESA;7667596;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 252 Lda";EMPRESA;5087930;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 253 & Cia";EMPRESA;6766711;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 254 & Cia";EMPRESA;7540433;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 255 Ltda.";EMPRESA;5486533;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 256 S.A.";EMPRESA;5179706;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 257 & Cia";EMPRESA;8088254;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 258 & Cia";EMPRESA;7381042;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 259 Ltda.";EMPRESA;5725159;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 260 & Cia";EMPRESA;5427965;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 261 Ltda";EMPRESA;7187099;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 262 Ltda.";EMPRESA;7765485;Serviço de Suporte as Operações;NÃO;expanded
2;"COMPANY 263 Ltda";EMPRESA;5393579;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 264 & Cia";EMPRESA;6509553;Serviço de Suporte as Operações;NÃO;expanded
2;"EMPRESA 265 Ltda";EMPRESA;7352693;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 266 Lda";EMPRESA;9293546;Serviço de Suporte as Operações;NÃO;expanded
2;"SOLUTIONS 267 Ltda";EMPRESA;6496306;Serviço de Suporte as Operações;NÃO;expanded
2;"SERVIÇOS 268 Ltda.";EMPRESA;6207869;Serviço de Suporte as Operações;NÃO;expanded
2;"CONSULTORIA 269 S.A.";EMPRESA;8836939;Serviço de Suporte as Operações;NÃO;expanded
