nivel;texto;tipo;nif;categoria;confirmado;origem
1;"Auditoria de Segurança";SUBCATEGORIA;;Sistema de Produção Submarino (SPS) e Umbilicais, Linhas de Escoamento e Elevação (SURF);NÃO;expansion_logic
1;"Consultoria Operacional";SUBCATEGORIA;;Sistema de Produção Submarino (SPS) e Umbilicais, Linhas de Escoamento e Elevação (SURF);NÃO;expansion_logic
1;"Optimização de Processos";SUBCATEGORIA;;Sistema de Produção Submarino (SPS) e Umbilicais, Linhas de Escoamento e Elevação (SURF);NÃO;expansion_logic
2;"2césJ - Comercio e Servicos, Lda";EMPRESA;5000222879;Consultoria, Assessoria e Auditoria;SIM;verified
2;"A. J. Castilho Prestação de Serviços";EMPRESA;5000577898;Consultoria, Assessoria e Auditoria;SIM;verified
2;"Abyarin Soluções - Comércio Geral";EMPRESA;5000784990;Consultoria, Assessoria e Auditoria;SIM;verified
2;"ABYLOS ANGOLA";EMPRESA;5001329847;Consultoria, Assessoria e Auditoria;SIM;verified
2;"Acelera Angola Prestação de Serviço Lda";EMPRESA;5417536857;Consultoria, Assessoria e Auditoria;SIM;verified
2;"ACPE- ANGOLA LOGISTICAS LDA";EMPRESA;5417217379;Consultoria, Assessoria e Auditoria;SIM;verified
2;"AFRICA HR ANGOLA, LDA";EMPRESA;541736671;Consultoria, Assessoria e Auditoria;SIM;verified
2;"Agnos Humbe Investments S.A.";EMPRESA;5001063820;Consultoria, Assessoria e Auditoria;SIM;verified
2;"Akiu Lda";EMPRESA;5480000691;Consultoria, Assessoria e Auditoria;SIM;verified
2;"ALAMEDA FANCY";EMPRESA;5001310283;Consultoria, Assessoria e Auditoria;SIM;verified
2;"ALCOFEKA";EMPRESA;002870457CA036;Consultoria, Assessoria e Auditoria;SIM;verified
2;"AMM FUTURO - CONSULTORIA";EMPRESA;5001942204;Consultoria, Assessoria e Auditoria;SIM;verified
2;"ANDIAMO, LIMITADA";EMPRESA;5417462063;Consultoria, Assessoria e Auditoria;SIM;verified
2;"ANGLOBAL - COMÉRCIO, INDUSTRIA";EMPRESA;511101553;Consultoria, Assessoria e Auditoria;SIM;verified
2;"ANGOLA ENVIRONMENT TECHNOLOGY";EMPRESA;5417125962;Consultoria, Assessoria e Auditoria;SIM;verified
2;"ANT-ANGOLA - PRESTAÇÃO DE SERVIÇOS";EMPRESA;5001512161;Consultoria, Assessoria e Auditoria;SIM;verified
2;"ARLINDO ALFA CONSULTORIA E GESTÃO";EMPRESA;5000652830;Consultoria, Assessoria e Auditoria;SIM;verified
2;"Cornerstone Angola Angola Corp";EMPRESA;5893379;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Cornerstone Angola Trading Ltd";EMPRESA;9502587;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Schenker Angola Services Inc";EMPRESA;9658970;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Alpha Consulting Group Services Inc";EMPRESA;7101114;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Eli Lilly Angola Services Ltd";EMPRESA;5931988;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Watermark Solutions Services LLC";EMPRESA;9322237;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Gulf Island Fabricators Consultoria Corp";EMPRESA;8388090;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Superior Fabricators Angola Group";EMPRESA;5629187;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Syntel Angola Angola Services Holdings";EMPRESA;5623856;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Dashboard Angola Angola Services LLC";EMPRESA;6585232;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Nicolet Angola Angola Services Inc";EMPRESA;5914080;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Ono Angola Ltda";EMPRESA;9214118;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Dasher Angola Angola Group";EMPRESA;8728882;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Bosch Angola Angola Services Inc";EMPRESA;6922515;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"DHL Angola Trading SA";EMPRESA;9853103;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Schneider Electric Angola Trading Corp";EMPRESA;9111716;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Superior Energy Angola Ltd";EMPRESA;6331049;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Goldman Sachs Angola Services Holdings";EMPRESA;7702823;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Delta Consulting Services SA";EMPRESA;6519545;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Attribute Consulting Services Inc";EMPRESA;8014157;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Gilead Angola Services Ltd";EMPRESA;8157115;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"NPH Angola Consultoria LLC";EMPRESA;5600023;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"SAP Angola Consultoria Ltd";EMPRESA;6287047;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Conferware Angola Trading SA";EMPRESA;7283917;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Coniine Angola Angola Services Ltda";EMPRESA;5129828;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Conifer Angola Angola Services SA";EMPRESA;7097228;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"IBM Angola Consultoria LLC";EMPRESA;9492910;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Team Subsea Angola Lda";EMPRESA;6074965;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"OEC Angola Angola Group";EMPRESA;7656287;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Microsoft Angola Services Holdings";EMPRESA;5235671;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"BPM Angola Services S.A.";EMPRESA;5944850;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"PwC Angola Angola Inc";EMPRESA;5933143;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Hilton Angola Services Group";EMPRESA;6301022;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Samskip Angola Angola LLC";EMPRESA;7388644;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Darby Finance Angola Inc";EMPRESA;9422556;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Confield Angola Services Ltda";EMPRESA;6970940;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Trican Angola Consultoria S.A.";EMPRESA;6746464;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Johnson & Johnson Angola Ltd";EMPRESA;8769642;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Expro Angola Angola Ltd";EMPRESA;8341717;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Nordic Angola Holdings";EMPRESA;6191868;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Danto Angola Services Lda";EMPRESA;8181976;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Schneider Electric Angola Consultoria S.A.";EMPRESA;9232120;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Evergreen Angola Angola Holdings";EMPRESA;9315158;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Seascape Offshore Angola S.A.";EMPRESA;7226261;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Conflow Angola Consultoria Lda";EMPRESA;9059709;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Westpoint Angola Trading Holdings";EMPRESA;8817713;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Schneider Electric Angola Inc";EMPRESA;6897234;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Abbvie Angola Angola SA";EMPRESA;8750887;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Serica Angola Services SA";EMPRESA;8004887;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"CMA CGM Angola Angola Services Lda";EMPRESA;6838750;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Coniguard Angola Consultoria SA";EMPRESA;6449468;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Conferware Angola Angola LLC";EMPRESA;7611189;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Tongaat Hulett Angola Holdings";EMPRESA;9735852;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Conflow Angola Angola Services SA";EMPRESA;8091562;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Keve Capital Angola Holdings";EMPRESA;7142583;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"V-Ships Angola Angola Ltd";EMPRESA;5657801;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Oracle Angola Trading Holdings";EMPRESA;7328890;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Azimut Consulting S.A.";EMPRESA;5441184;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Akili Consulting Consultoria Holdings";EMPRESA;9877736;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Kuehne + Nagel Angola Ltd";EMPRESA;8567854;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Setfast Angola Corp";EMPRESA;7619093;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Delta Consulting Services Ltda";EMPRESA;5552581;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Darwin Angola Angola SA";EMPRESA;6532883;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Accenture Angola Consultoria LLC";EMPRESA;5799591;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Global Advisors Angola Corp";EMPRESA;7599522;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Servis Angola Services Inc";EMPRESA;9683623;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Saker Aviation LLC";EMPRESA;6464936;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Hornet Angola Angola SA";EMPRESA;5622422;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Conflict Angola Services Corp";EMPRESA;7937292;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Rem Offshore Angola Services Ltd";EMPRESA;9981273;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Wilderness Angola Consultoria Ltda";EMPRESA;6547731;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Team Subsea Inc";EMPRESA;6430292;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Forma Angola Consultoria Ltd";EMPRESA;7939355;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Crowe Angola Angola LLC";EMPRESA;9890897;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Resultado Angola Ltda";EMPRESA;9488561;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Conflow Angola Consultoria Inc";EMPRESA;7262454;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"CMA CGM Angola Consultoria S.A.";EMPRESA;9499441;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Hitachi Angola Consultoria Holdings";EMPRESA;7110643;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"NPH Angola Inc";EMPRESA;8552268;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Darnell Angola Consultoria SA";EMPRESA;8432290;Consultoria, Assessoria e Auditoria;NÃO;generated
2;"Expertise Angola Trading Group";EMPRESA;6534864;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Superior Fabricators Ltda";EMPRESA;7335558;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Confidence Angola Angola Corp";EMPRESA;9417623;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Millennium Consulting Angola Services Ltd";EMPRESA;6512688;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"AWS Angola Consultoria Corp";EMPRESA;6159677;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Maersk Angola Angola LLC";EMPRESA;6525004;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Cognizant Angola Consultoria LLC";EMPRESA;9429836;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Advisa Angola Trading S.A.";EMPRESA;5122295;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Superior Drilling Services S.A.";EMPRESA;9371627;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"NOG Angola Angola Services SA";EMPRESA;5876069;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Persistent Systems Angola Angola Services LLC";EMPRESA;7901544;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Holozyme Angola Consultoria Ltd";EMPRESA;6237663;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Crowe Angola Angola Services Inc";EMPRESA;9766002;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Team Subsea Angola Services LLC";EMPRESA;8306400;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Calliditas Angola Trading Corp";EMPRESA;9744501;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Kadant Angola Ltda";EMPRESA;9633169;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Millennium Consulting Holdings";EMPRESA;5153981;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Lider Angola Angola Corp";EMPRESA;6735925;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"CGI Angola Angola Services SA";EMPRESA;6865321;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Wilson Connolly Trading Lda";EMPRESA;9046341;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Hum Capital Angola Services Holdings";EMPRESA;5352579;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Conflow Angola Lda";EMPRESA;7542671;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Capital Advisory Trading S.A.";EMPRESA;8905019;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Crédito Cooperativo Holdings";EMPRESA;8774941;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Hudson Angola Angola S.A.";EMPRESA;8686130;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Citibank Angola Trading S.A.";EMPRESA;7158635;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"OEC Angola Consultoria SA";EMPRESA;5138691;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Celgene Angola Trading Ltd";EMPRESA;6969550;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Oceaneering Angola Group";EMPRESA;8214745;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Attribute Consulting Angola Services Group";EMPRESA;6916981;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Adobe Angola Angola Ltd";EMPRESA;7738050;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Adobe Angola Trading Group";EMPRESA;7342535;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"GCA Savali Trading Ltda";EMPRESA;9762527;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Confidence Angola Angola Inc";EMPRESA;7445330;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Moss Adams Angola Angola Services SA";EMPRESA;7834364;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Persistent Systems Angola Angola Ltd";EMPRESA;6658526;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Wireline Angola Angola LLC";EMPRESA;6057699;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"ING Angola Trading Inc";EMPRESA;8596954;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Daria Angola Angola Services Holdings";EMPRESA;7043770;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Unity Angola Consultoria SA";EMPRESA;5781017;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Wintershall Angola Angola Services Lda";EMPRESA;9714317;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Concentre Angola Angola Group";EMPRESA;6571476;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Azimut Consulting Services Corp";EMPRESA;8638731;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Hovis Angola Angola Services SA";EMPRESA;5278928;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Mitsubishi Angola Angola Services SA";EMPRESA;6056557;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Topco Angola Angola SA";EMPRESA;8083634;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Torch Angola Trading Inc";EMPRESA;6291977;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"NLY Angola Group";EMPRESA;5949463;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Wintershall Angola LLC";EMPRESA;8663008;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Watermark Solutions Angola Corp";EMPRESA;8389402;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Salim Group Angola Trading LLC";EMPRESA;6108026;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Newcore Angola Consultoria Ltd";EMPRESA;5129436;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Vitae Angola Angola Services Ltd";EMPRESA;6313209;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Valiant Petroleum Services SA";EMPRESA;6215035;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Samskip Angola Consultoria LLC";EMPRESA;8927538;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Unity Angola Consultoria Inc";EMPRESA;7761309;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Terminus Angola Angola Ltda";EMPRESA;9400955;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Gulf Island Fabricators Trading LLC";EMPRESA;6578039;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Kuehne + Nagel Trading Ltd";EMPRESA;7975088;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Homing Angola Services SA";EMPRESA;7172958;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Tongaat Hulett Consultoria S.A.";EMPRESA;5104419;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"GCA Savali Angola Services LLC";EMPRESA;7377772;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"IDEX Angola Angola Group";EMPRESA;5166813;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Gulf Island Fabricators Angola Services Ltd";EMPRESA;6195768;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Tongaat Hulett Angola Services Lda";EMPRESA;5792598;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Wireline Angola Angola Group";EMPRESA;7744213;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Roper Angola Services Corp";EMPRESA;8444783;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Capgemini Angola Services LLC";EMPRESA;7839159;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Darwin Angola Angola Ltda";EMPRESA;6667426;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Novartis Angola Consultoria Lda";EMPRESA;8310223;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Tubeway Angola Angola Ltda";EMPRESA;8641572;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"ESCO Technologies Services Ltda";EMPRESA;6013048;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Enterprise Solutions Angola Services Inc";EMPRESA;6531586;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"IDEX Angola Angola Services Lda";EMPRESA;7189252;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"NPH Angola Angola Corp";EMPRESA;6804737;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Apex Solutions Lda";EMPRESA;6160485;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"DHL Angola Angola Services LLC";EMPRESA;6079066;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Daria Angola Lda";EMPRESA;9302914;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Samskip Angola Services Inc";EMPRESA;9773925;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Daria Angola Inc";EMPRESA;5153510;Serviço de Inspecção, Testes e Certificação;NÃO;generated
2;"Confuse Angola Services Group";EMPRESA;8717521;Serviço de Suporte as Operações;NÃO;generated
2;"Norton Angola Trading LLC";EMPRESA;8038991;Serviço de Suporte as Operações;NÃO;generated
2;"TCS Angola Services Ltd";EMPRESA;8716430;Serviço de Suporte as Operações;NÃO;generated
2;"Panalpina Angola Corp";EMPRESA;6281050;Serviço de Suporte as Operações;NÃO;generated
2;"Resultado Angola SA";EMPRESA;8480260;Serviço de Suporte as Operações;NÃO;generated
2;"Total Solutions Angola Group";EMPRESA;6123187;Serviço de Suporte as Operações;NÃO;generated
2;"Conjure Angola Services Corp";EMPRESA;7642137;Serviço de Suporte as Operações;NÃO;generated
2;"Nippon Express Angola Angola SA";EMPRESA;5656973;Serviço de Suporte as Operações;NÃO;generated
2;"A.P. Moller Angola Services Corp";EMPRESA;9802127;Serviço de Suporte as Operações;NÃO;generated
2;"Penske Angola Consultoria Holdings";EMPRESA;5981749;Serviço de Suporte as Operações;NÃO;generated
2;"Abbvie Angola Consultoria LLC";EMPRESA;5089785;Serviço de Suporte as Operações;NÃO;generated
2;"CMA CGM Angola Services S.A.";EMPRESA;8752504;Serviço de Suporte as Operações;NÃO;generated
2;"TP Angola Angola S.A.";EMPRESA;9103464;Serviço de Suporte as Operações;NÃO;generated
2;"Oracle Angola Consultoria Holdings";EMPRESA;8898710;Serviço de Suporte as Operações;NÃO;generated
2;"Conjure Angola Consultoria SA";EMPRESA;8217655;Serviço de Suporte as Operações;NÃO;generated
2;"Setfast Angola LLC";EMPRESA;5850132;Serviço de Suporte as Operações;NÃO;generated
2;"Serocco Angola Consultoria Inc";EMPRESA;6074329;Serviço de Suporte as Operações;NÃO;generated
2;"Torch Angola Angola S.A.";EMPRESA;6071797;Serviço de Suporte as Operações;NÃO;generated
2;"Capgemini Angola Angola Services Lda";EMPRESA;5948758;Serviço de Suporte as Operações;NÃO;generated
2;"Vogel International S.A.";EMPRESA;7612341;Serviço de Suporte as Operações;NÃO;generated
2;"Google Angola Angola Holdings";EMPRESA;9020487;Serviço de Suporte as Operações;NÃO;generated
2;"Total Solutions Angola SA";EMPRESA;5120323;Serviço de Suporte as Operações;NÃO;generated
2;"Confield Angola Inc";EMPRESA;5223988;Serviço de Suporte as Operações;NÃO;generated
2;"Fate Therapeutics Services Ltda";EMPRESA;9000559;Serviço de Suporte as Operações;NÃO;generated
2;"Bristol Myers Squibb Angola Corp";EMPRESA;7979408;Serviço de Suporte as Operações;NÃO;generated
2;"Setfast Angola Angola Lda";EMPRESA;5860273;Serviço de Suporte as Operações;NÃO;generated
2;"AKER SOLUTIONS Consultoria SA";EMPRESA;9097026;Serviço de Suporte as Operações;NÃO;generated
2;"Kuehne + Nagel Trading Holdings";EMPRESA;8643150;Serviço de Suporte as Operações;NÃO;generated
2;"Netscout Angola Angola Services Ltd";EMPRESA;7541297;Serviço de Suporte as Operações;NÃO;generated
2;"Banco Fomec Angola SA";EMPRESA;9712212;Serviço de Suporte as Operações;NÃO;generated
2;"Vision Consulting Angola Services SA";EMPRESA;7390965;Serviço de Suporte as Operações;NÃO;generated
2;"Lapmaster Angola Services Ltda";EMPRESA;8827306;Serviço de Suporte as Operações;NÃO;generated
2;"TrueBlue Angola Consultoria Inc";EMPRESA;5999226;Serviço de Suporte as Operações;NÃO;generated
2;"Horizon Offshore Angola Services Corp";EMPRESA;9599860;Serviço de Suporte as Operações;NÃO;generated
2;"NMS Angola Services Lda";EMPRESA;6269538;Serviço de Suporte as Operações;NÃO;generated
2;"Schneider Electric Angola Inc";EMPRESA;8987406;Serviço de Suporte as Operações;NÃO;generated
2;"Torch Angola Services Ltd";EMPRESA;7051857;Serviço de Suporte as Operações;NÃO;generated
2;"Danto Angola Services Ltd";EMPRESA;7582968;Serviço de Suporte as Operações;NÃO;generated
2;"Banco de Desenvolvimento Angola Holdings";EMPRESA;6796016;Serviço de Suporte as Operações;NÃO;generated
2;"Schlumberger Angola Angola Inc";EMPRESA;5548240;Serviço de Suporte as Operações;NÃO;generated
2;"Kerry Logistics Angola Trading SA";EMPRESA;8617514;Serviço de Suporte as Operações;NÃO;generated
2;"Capital Advisory Angola Lda";EMPRESA;9804740;Serviço de Suporte as Operações;NÃO;generated
2;"Maersk Angola Ltd";EMPRESA;9610076;Serviço de Suporte as Operações;NÃO;generated
2;"TIA Angola Trading Holdings";EMPRESA;5778871;Serviço de Suporte as Operações;NÃO;generated
2;"Evergreen Angola Trading SA";EMPRESA;5337032;Serviço de Suporte as Operações;NÃO;generated
2;"Netscout Angola Services SA";EMPRESA;8633651;Serviço de Suporte as Operações;NÃO;generated
2;"Condor Angola Trading LLC";EMPRESA;7076128;Serviço de Suporte as Operações;NÃO;generated
2;"Capital Advisory Angola Services S.A.";EMPRESA;9371370;Serviço de Suporte as Operações;NÃO;generated
2;"Forma Angola Services SA";EMPRESA;6881992;Serviço de Suporte as Operações;NÃO;generated
2;"Marine Warranty Associates Angola Inc";EMPRESA;7262183;Serviço de Suporte as Operações;NÃO;generated
2;"Tubeway Angola Consultoria Ltd";EMPRESA;7604657;Serviço de Suporte as Operações;NÃO;generated
2;"Heidrick & Struggles Ltda";EMPRESA;7369681;Serviço de Suporte as Operações;NÃO;generated
2;"NLY Angola Services Lda";EMPRESA;8172338;Serviço de Suporte as Operações;NÃO;generated
2;"Standard Chartered Angola SA";EMPRESA;7388710;Serviço de Suporte as Operações;NÃO;generated
2;"Conflow Angola Consultoria Ltd";EMPRESA;5368762;Serviço de Suporte as Operações;NÃO;generated
2;"Hospital Angola Lda";EMPRESA;6880909;Serviço de Suporte as Operações;NÃO;generated
2;"Kuehne + Nagel Group";EMPRESA;6936369;Serviço de Suporte as Operações;NÃO;generated
2;"Durect Angola Angola Group";EMPRESA;5119796;Serviço de Suporte as Operações;NÃO;generated
2;"Mechanidrive Angola Angola Services LLC";EMPRESA;6313342;Serviço de Suporte as Operações;NÃO;generated
2;"Geodis Angola Services LLC";EMPRESA;6889762;Serviço de Suporte as Operações;NÃO;generated
2;"Expertise Angola Services Group";EMPRESA;7540099;Serviço de Suporte as Operações;NÃO;generated
2;"Homology Angola Angola Lda";EMPRESA;8664616;Serviço de Suporte as Operações;NÃO;generated
2;"Banco de Desenvolvimento S.A.";EMPRESA;9579150;Serviço de Suporte as Operações;NÃO;generated
2;"SAP Angola SA";EMPRESA;9964084;Serviço de Suporte as Operações;NÃO;generated
2;"OEC Angola Angola Group";EMPRESA;7275452;Serviço de Suporte as Operações;NÃO;generated
2;"Vertex Angola Consultoria SA";EMPRESA;9517612;Serviço de Suporte as Operações;NÃO;generated
2;"JP Morgan Angola Consultoria Ltda";EMPRESA;9269556;Serviço de Suporte as Operações;NÃO;generated
2;"Persistent Systems Angola Services Ltda";EMPRESA;5257180;Serviço de Suporte as Operações;NÃO;generated
2;"Allergan Angola Angola Services Ltda";EMPRESA;9689976;Serviço de Suporte as Operações;NÃO;generated
2;"Technorati Angola Consultoria Ltd";EMPRESA;9842990;Serviço de Suporte as Operações;NÃO;generated
2;"Darryl Angola Consultoria Corp";EMPRESA;6968126;Serviço de Suporte as Operações;NÃO;generated
2;"Mindtree Angola Angola Group";EMPRESA;6980766;Serviço de Suporte as Operações;NÃO;generated
2;"Connectors Angola Trading S.A.";EMPRESA;6400000;Serviço de Suporte as Operações;NÃO;generated
2;"Mechanidrive Angola Services Lda";EMPRESA;8850784;Serviço de Suporte as Operações;NÃO;generated
2;"Newcore Angola Trading SA";EMPRESA;7841462;Serviço de Suporte as Operações;NÃO;generated
